episode,reward,duration,qstep
467,-150.0,150,-35.44485420113837
468,-185.0,185,-80.19590758648776
469,-130.0,130,-36.11360238196599
470,-200.0,200,-56.70202169965924
471,-199.0,199,-59.80502877100157
472,-162.0,162,-40.12077877703988
473,-157.0,157,-48.17134118368534
474,-200.0,200,-67.69689979887735
475,-162.0,162,-93.723525714891
476,-200.0,200,-96.85855603572983
477,-156.0,156,-46.6552700218337
478,-152.0,152,-37.82091660433331
479,-148.0,148,-29.835855355842874
480,-200.0,200,-112.72950753176495
481,-153.0,153,-57.194086309519626
482,-161.0,161,-57.57179905803732
483,-152.0,152,-61.977149333226365
484,-198.0,198,-79.78776139060295
485,-200.0,200,-118.97093210599384
486,-200.0,200,-94.42902060158711
487,-154.0,154,-40.73270868267929
488,-158.0,158,-32.16033483226375
489,-160.0,160,-38.98549306654956
490,-200.0,200,-90.97997175284452
491,-128.0,128,-26.467164018581833
492,-150.0,150,-35.46591893160372
493,-200.0,200,-131.34923461578393
494,-200.0,200,-95.62666275279639
495,-200.0,200,-119.55559521548054
496,-121.0,121,-21.862271893324593
497,-200.0,200,-95.42243352837653
498,-163.0,163,-44.55344112474577
499,-155.0,155,-40.76098157917343
500,-200.0,200,-86.99233201561893
501,-120.0,120,-20.82668307793454
502,-157.0,157,-42.04049608701504
503,-154.0,154,-40.74635051715126
504,-157.0,157,-47.875128921931726
505,-155.0,155,-37.65685883090933
506,-152.0,152,-65.78967253495117
507,-196.0,196,-90.0039835301269
508,-196.0,196,-83.20127427664868
509,-198.0,198,-64.66484541010232
510,-199.0,199,-78.79788607250482
511,-121.0,121,-24.629391333725533
512,-158.0,158,-41.21270789606387
513,-166.0,166,-49.39823428118059
514,-161.0,161,-51.39365204654894
515,-200.0,200,-117.38445587297898
516,-159.0,159,-52.34300719989565
517,-162.0,162,-45.3622702656836
518,-119.0,119,-20.489434532160857
519,-200.0,200,-81.94232278061422
520,-125.0,125,-21.886262926533085
521,-197.0,197,-71.32960463130799
522,-147.0,147,-32.95029799534562
523,-115.0,115,-18.479771866387953
524,-147.0,147,-27.85964243714075
525,-152.0,152,-40.14987629506395
526,-159.0,159,-45.48136463680513
527,-161.0,161,-37.901032815106724
528,-196.0,196,-70.21919327798969
529,-198.0,198,-94.06062337866513
530,-158.0,158,-46.280236755309645
531,-184.0,184,-55.875467796537585
532,-158.0,158,-39.83250287887523
533,-190.0,190,-54.433400065522704
534,-200.0,200,-119.91030568351853
535,-165.0,165,-55.23319593159043
536,-199.0,199,-62.82582100277633
537,-196.0,196,-76.87293550013855
538,-159.0,159,-56.51414711445801
539,-158.0,158,-38.46878120308273
540,-150.0,150,-34.863188641872
541,-200.0,200,-131.00827235426655
542,-158.0,158,-42.36244200417236
543,-192.0,192,-53.474792928021614
544,-200.0,200,-73.7253460003005
545,-162.0,162,-48.829641060419085
546,-155.0,155,-31.501619087858156
547,-130.0,130,-25.69796930858772
548,-158.0,158,-33.8884103631424
549,-156.0,156,-49.1605642718962
550,-157.0,157,-37.7369422073678
551,-164.0,164,-42.99323333977105
552,-163.0,163,-45.67788462179129
553,-200.0,200,-72.63810547323088
554,-163.0,163,-54.34446478326748
555,-151.0,151,-47.46759665729476
556,-166.0,166,-58.910459233333285
557,-200.0,200,-169.28132715386937
558,-166.0,166,-44.86688324081307
559,-149.0,149,-28.664902020210288
560,-200.0,200,-77.67195761731912
561,-200.0,200,-63.55168034872883
562,-126.0,126,-31.49641187802009
563,-200.0,200,-139.43457189726547
564,-157.0,157,-40.35791013588234
565,-121.0,121,-23.3493023753347
566,-156.0,156,-39.9378675774676
567,-158.0,158,-42.9033064226785
568,-164.0,164,-50.514587737014416
569,-158.0,158,-46.09047274679049
570,-154.0,154,-52.32496306548501
571,-149.0,149,-35.64983461996648
572,-158.0,158,-44.73026269589911
573,-153.0,153,-36.87469725128122
574,-155.0,155,-33.198636889326544
575,-148.0,148,-25.370880525179885
576,-148.0,148,-33.44281949186648
577,-153.0,153,-35.92895039755346
578,-149.0,149,-31.16349407348758
579,-145.0,145,-30.761253409448393
580,-122.0,122,-18.565046926222365
581,-153.0,153,-36.474138386825025
582,-146.0,146,-27.541308230809292
583,-158.0,158,-40.50324414668722
584,-158.0,158,-42.0210441982036
585,-191.0,191,-51.56938608816879
586,-150.0,150,-34.8010518612731
587,-153.0,153,-34.20538689294173
588,-191.0,191,-57.45786577359834
589,-149.0,149,-32.58202740367633
590,-200.0,200,-131.62690778797668
591,-153.0,153,-37.31251207589258
592,-189.0,189,-85.05598365414423
593,-153.0,153,-32.383631501373706
594,-175.0,175,-55.90872963599961
595,-155.0,155,-38.56685996926874
596,-200.0,200,-137.95832348776955
597,-159.0,159,-38.90435531219589
598,-155.0,155,-37.53997421550973
599,-160.0,160,-42.6994129563292
600,-117.0,117,-13.207448427278058
601,-157.0,157,-38.78636040799857
602,-162.0,162,-46.70949802935705
603,-157.0,157,-85.907730398129
604,-158.0,158,-43.63034182514875
605,-148.0,148,-28.410110218753243
606,-189.0,189,-49.216154503481555
607,-197.0,197,-98.04258251412907
608,-156.0,156,-39.01914594540909
609,-151.0,151,-34.30661753424504
610,-154.0,154,-35.53487238389459
611,-152.0,152,-32.97504741197758
612,-162.0,162,-61.77811620287105
613,-200.0,200,-167.7353568064054
614,-190.0,190,-57.7850285144497
615,-119.0,119,-18.43576674684646
616,-128.0,128,-18.14383673329885
617,-150.0,150,-48.45942918043813
618,-121.0,121,-17.33143581881829
619,-154.0,154,-37.902756203612576
620,-163.0,163,-96.87577069639794
621,-200.0,200,-106.13165257267764
622,-152.0,152,-32.57004546770888
623,-155.0,155,-28.281833841965618
624,-200.0,200,-125.0683779793005
625,-154.0,154,-58.65445581077943
626,-150.0,150,-81.85552950220001
627,-158.0,158,-52.34103123695373
628,-121.0,121,-17.371144314214014
629,-156.0,156,-32.00208970862659
630,-153.0,153,-31.855226586828373
631,-149.0,149,-26.884357815579282
632,-157.0,157,-31.96876312354735
633,-153.0,153,-65.48657619327405
634,-151.0,151,-30.51792478401171
635,-148.0,148,-36.13697173728581
636,-154.0,154,-36.086388718932724
637,-198.0,198,-75.9059917727824
638,-186.0,186,-51.573301148002564
639,-152.0,152,-31.458278721029778
640,-151.0,151,-45.708764186195694
641,-161.0,161,-64.32733135244611
642,-162.0,162,-52.22485578545806
643,-155.0,155,-34.479908381059616
644,-150.0,150,-28.41358160759792
645,-158.0,158,-37.506816050853516
646,-152.0,152,-37.968248713064256
647,-148.0,148,-25.483940941382176
648,-150.0,150,-25.69551431449397
649,-200.0,200,-43.48879097220997
650,-156.0,156,-37.61507635130407
651,-150.0,150,-28.740693871874814
652,-153.0,153,-33.334269321635226
653,-150.0,150,-25.3761448137922
654,-144.0,144,-23.039779100082114
655,-200.0,200,-62.84452870041707
656,-117.0,117,-14.046864781936993
657,-188.0,188,-43.57409966622676
658,-157.0,157,-30.80462683527218
659,-119.0,119,-16.460923383564907
660,-153.0,153,-30.283276840852096
661,-193.0,193,-44.91978048532962
662,-150.0,150,-26.893295462649114
663,-157.0,157,-32.47800003502131
664,-197.0,197,-54.73198114179782
665,-192.0,192,-71.79141109712542
666,-122.0,122,-18.45896853457672
667,-152.0,152,-34.2079700453104
668,-152.0,152,-31.684269394618987
669,-157.0,157,-34.03182900659343
670,-122.0,122,-16.485715912899032
671,-155.0,155,-26.54989119750439
672,-190.0,190,-72.31093761390669
673,-119.0,119,-14.592643602439301
674,-198.0,198,-74.71248548386669
675,-149.0,149,-23.021197461206516
676,-160.0,160,-34.45792732419208
677,-158.0,158,-42.64798296346934
678,-151.0,151,-31.03303671096865
679,-121.0,121,-14.19842293838329
680,-157.0,157,-26.00559225125277
681,-151.0,151,-31.64733392742121
682,-187.0,187,-35.431145352175285
683,-161.0,161,-39.72936232292146
684,-149.0,149,-25.828857867868397
685,-155.0,155,-35.400909439842245
686,-155.0,155,-33.45923523176659
687,-198.0,198,-68.6919430610656
688,-192.0,192,-118.38513288249992
689,-117.0,117,-11.250301572335177
690,-151.0,151,-30.415797625790823
691,-115.0,115,-15.510404689906998
692,-120.0,120,-12.79221386118096
693,-118.0,118,-12.159239764116592
694,-158.0,158,-39.52779764705808
695,-155.0,155,-40.06280752535015
696,-155.0,155,-38.420039992781
697,-161.0,161,-45.822067911070725
698,-161.0,161,-39.59980802495402
699,-153.0,153,-28.47728532053491
700,-151.0,151,-28.149702040404474
701,-117.0,117,-10.25697093085647
702,-158.0,158,-35.951858694387376
703,-158.0,158,-37.201994677409516
704,-125.0,125,-15.872935123838479
