episode,reward,duration,qstep
691,-123.0,123,-3.10275817207663
692,-113.0,113,-1.7420066515920918
693,-194.0,194,-71.92870406704235
694,-156.0,156,-6.8206175685730415
695,-200.0,200,-1.1737939168698404
696,-113.0,113,-0.747357275684704
697,-142.0,142,0.8339073284373866
698,-145.0,145,-0.6264801954586576
699,-139.0,139,0.5212837774710333
700,-103.0,103,-0.0703726746167348
701,-163.0,163,-0.41665332110130837
702,-149.0,149,-2.4922143857449055
703,-171.0,171,-3.9211584099408165
704,-133.0,133,0.9386508506878872
705,-145.0,145,-0.5159764805864204
706,-144.0,144,0.4498857589104788
707,-155.0,155,-1.8829589701278495
708,-108.0,108,1.3744420951919554
709,-153.0,153,-3.953672845651274
710,-140.0,140,-0.8453827988255158
711,-98.0,98,0.2078302101821876
712,-114.0,114,-2.8528439590552175
713,-174.0,174,-5.668042577097167
714,-192.0,192,-2.685122911355405
715,-200.0,200,-3.6092525308284493
716,-142.0,142,0.041788957871160104
717,-144.0,144,-1.1725509238955758
718,-160.0,160,2.3591866783840767
719,-146.0,146,-0.36555402444703433
720,-145.0,145,-0.7528959629575978
721,-97.0,97,-0.10746836125927217
722,-94.0,94,-0.11865663419255768
723,-139.0,139,-0.4654597998192038
724,-152.0,152,-2.2897830052888954
725,-95.0,95,0.44498669819467196
726,-143.0,143,0.4391464735340205
727,-145.0,145,0.9367114261871778
728,-162.0,162,0.748007953490454
729,-142.0,142,-0.030054718280988713
730,-141.0,141,0.49403082293967504
731,-146.0,146,-1.5803765589788041
732,-141.0,141,0.7460032317694159
733,-152.0,152,-1.7534537616761088
734,-159.0,159,-5.154692621662827
735,-150.0,150,-3.5466755760772517
736,-155.0,155,-1.711623483372375
737,-145.0,145,-1.0645462584905427
738,-174.0,174,-12.388141521334063
739,-146.0,146,0.19232931339598602
740,-200.0,200,-2.5249350791422103
741,-142.0,142,1.6340503923567824
742,-118.0,118,-1.46155922586102
743,-159.0,159,-1.1818547541846556
744,-92.0,92,1.2575712142253472
745,-142.0,142,-2.193518269069445
746,-144.0,144,-1.379094580394118
747,-154.0,154,-2.293320968697711
748,-137.0,137,0.39107797653284493
749,-149.0,149,-0.30457556973386546
750,-141.0,141,0.43636027924128973
751,-144.0,144,2.0599333850690416
752,-100.0,100,1.6061280694077524
